REF_DATE,GEO,DGUID,North American Product Classification System (NAPCS),UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2019-10,Canada,2021A000011124,"Switchgear, switchboards, relays, and industrial control apparatus [38123]","Index, 202001=100",403,units,0,v1230996292,1.286,99,E,,,1
2019-11,Canada,2021A000011124,"Switchgear, switchboards, relays, and industrial control apparatus [38123]","Index, 202001=100",403,units,0,v1230996292,1.286,99,E,,,1
2019-12,Canada,2021A000011124,"Switchgear, switchboards, relays, and industrial control apparatus [38123]","Index, 202001=100",403,units,0,v1230996292,1.286,99,E,,,1
2020-01,Canada,2021A000011124,"Switchgear, switchboards, relays, and industrial control apparatus [38123]","Index, 202001=100",403,units,0,v1230996292,1.286,100,E,,,1
2020-02,Canada,2021A000011124,"Switchgear, switchboards, relays, and industrial control apparatus [38123]","Index, 202001=100",403,units,0,v1230996292,1.286,99.5,E,,,1
2020-03,Canada,2021A000011124,"Switchgear, switchboards, relays, and industrial control apparatus [38123]","Index, 202001=100",403,units,0,v1230996292,1.286,99.5,E,,,1
2020-04,Canada,2021A000011124,"Switchgear, switchboards, relays, and industrial control apparatus [38123]","Index, 202001=100",403,units,0,v1230996292,1.286,99.2,E,,,1
2020-05,Canada,2021A000011124,"Switchgear, switchboards, relays, and industrial control apparatus [38123]","Index, 202001=100",403,units,0,v1230996292,1.286,99.1,E,,,1
2020-06,Canada,2021A000011124,"Switchgear, switchboards, relays, and industrial control apparatus [38123]","Index, 202001=100",403,units,0,v1230996292,1.286,98.3,E,,,1
2020-07,Canada,2021A000011124,"Switchgear, switchboards, relays, and industrial control apparatus [38123]","Index, 202001=100",403,units,0,v1230996292,1.286,99.9,E,,,1
2020-08,Canada,2021A000011124,"Switchgear, switchboards, relays, and industrial control apparatus [38123]","Index, 202001=100",403,units,0,v1230996292,1.286,100.5,E,,,1
2020-09,Canada,2021A000011124,"Switchgear, switchboards, relays, and industrial control apparatus [38123]","Index, 202001=100",403,units,0,v1230996292,1.286,101,E,,,1
2020-10,Canada,2021A000011124,"Switchgear, switchboards, relays, and industrial control apparatus [38123]","Index, 202001=100",403,units,0,v1230996292,1.286,101.2,E,,,1
2020-11,Canada,2021A000011124,"Switchgear, switchboards, relays, and industrial control apparatus [38123]","Index, 202001=100",403,units,0,v1230996292,1.286,101.8,E,,,1
2020-12,Canada,2021A000011124,"Switchgear, switchboards, relays, and industrial control apparatus [38123]","Index, 202001=100",403,units,0,v1230996292,1.286,105.8,E,,,1
2021-01,Canada,2021A000011124,"Switchgear, switchboards, relays, and industrial control apparatus [38123]","Index, 202001=100",403,units,0,v1230996292,1.286,106.1,E,,,1
2021-02,Canada,2021A000011124,"Switchgear, switchboards, relays, and industrial control apparatus [38123]","Index, 202001=100",403,units,0,v1230996292,1.286,106.9,E,,,1
2021-03,Canada,2021A000011124,"Switchgear, switchboards, relays, and industrial control apparatus [38123]","Index, 202001=100",403,units,0,v1230996292,1.286,109.9,E,,,1
2021-04,Canada,2021A000011124,"Switchgear, switchboards, relays, and industrial control apparatus [38123]","Index, 202001=100",403,units,0,v1230996292,1.286,113.4,E,,,1
2021-05,Canada,2021A000011124,"Switchgear, switchboards, relays, and industrial control apparatus [38123]","Index, 202001=100",403,units,0,v1230996292,1.286,116.9,E,,,1
2021-06,Canada,2021A000011124,"Switchgear, switchboards, relays, and industrial control apparatus [38123]","Index, 202001=100",403,units,0,v1230996292,1.286,123,E,,,1
2021-07,Canada,2021A000011124,"Switchgear, switchboards, relays, and industrial control apparatus [38123]","Index, 202001=100",403,units,0,v1230996292,1.286,122.8,E,,,1
2021-08,Canada,2021A000011124,"Switchgear, switchboards, relays, and industrial control apparatus [38123]","Index, 202001=100",403,units,0,v1230996292,1.286,122.8,E,,,1
2021-09,Canada,2021A000011124,"Switchgear, switchboards, relays, and industrial control apparatus [38123]","Index, 202001=100",403,units,0,v1230996292,1.286,122.8,E,,,1
2021-10,Canada,2021A000011124,"Switchgear, switchboards, relays, and industrial control apparatus [38123]","Index, 202001=100",403,units,0,v1230996292,1.286,136,E,,,1
2021-11,Canada,2021A000011124,"Switchgear, switchboards, relays, and industrial control apparatus [38123]","Index, 202001=100",403,units,0,v1230996292,1.286,136.1,E,,,1
2021-12,Canada,2021A000011124,"Switchgear, switchboards, relays, and industrial control apparatus [38123]","Index, 202001=100",403,units,0,v1230996292,1.286,136.5,E,,,1
2022-01,Canada,2021A000011124,"Switchgear, switchboards, relays, and industrial control apparatus [38123]","Index, 202001=100",403,units,0,v1230996292,1.286,137.4,E,,,1
2022-02,Canada,2021A000011124,"Switchgear, switchboards, relays, and industrial control apparatus [38123]","Index, 202001=100",403,units,0,v1230996292,1.286,146.3,E,,,1
2022-03,Canada,2021A000011124,"Switchgear, switchboards, relays, and industrial control apparatus [38123]","Index, 202001=100",403,units,0,v1230996292,1.286,147.6,E,,,1
2022-04,Canada,2021A000011124,"Switchgear, switchboards, relays, and industrial control apparatus [38123]","Index, 202001=100",403,units,0,v1230996292,1.286,152.4,E,,,1
2022-05,Canada,2021A000011124,"Switchgear, switchboards, relays, and industrial control apparatus [38123]","Index, 202001=100",403,units,0,v1230996292,1.286,149,E,,,1
2022-06,Canada,2021A000011124,"Switchgear, switchboards, relays, and industrial control apparatus [38123]","Index, 202001=100",403,units,0,v1230996292,1.286,143.8,E,,,1
2022-07,Canada,2021A000011124,"Switchgear, switchboards, relays, and industrial control apparatus [38123]","Index, 202001=100",403,units,0,v1230996292,1.286,146.3,E,,,1
2022-08,Canada,2021A000011124,"Switchgear, switchboards, relays, and industrial control apparatus [38123]","Index, 202001=100",403,units,0,v1230996292,1.286,146.9,E,,,1
2022-09,Canada,2021A000011124,"Switchgear, switchboards, relays, and industrial control apparatus [38123]","Index, 202001=100",403,units,0,v1230996292,1.286,147.1,E,,,1
2022-10,Canada,2021A000011124,"Switchgear, switchboards, relays, and industrial control apparatus [38123]","Index, 202001=100",403,units,0,v1230996292,1.286,146.3,E,,,1
2022-11,Canada,2021A000011124,"Switchgear, switchboards, relays, and industrial control apparatus [38123]","Index, 202001=100",403,units,0,v1230996292,1.286,144.3,E,,,1
2022-12,Canada,2021A000011124,"Switchgear, switchboards, relays, and industrial control apparatus [38123]","Index, 202001=100",403,units,0,v1230996292,1.286,143.8,E,,,1
2023-01,Canada,2021A000011124,"Switchgear, switchboards, relays, and industrial control apparatus [38123]","Index, 202001=100",403,units,0,v1230996292,1.286,144.8,E,,,1
2023-02,Canada,2021A000011124,"Switchgear, switchboards, relays, and industrial control apparatus [38123]","Index, 202001=100",403,units,0,v1230996292,1.286,145,E,,,1
2023-03,Canada,2021A000011124,"Switchgear, switchboards, relays, and industrial control apparatus [38123]","Index, 202001=100",403,units,0,v1230996292,1.286,141.3,E,,,1
2023-04,Canada,2021A000011124,"Switchgear, switchboards, relays, and industrial control apparatus [38123]","Index, 202001=100",403,units,0,v1230996292,1.286,150.2,E,,,1
2023-05,Canada,2021A000011124,"Switchgear, switchboards, relays, and industrial control apparatus [38123]","Index, 202001=100",403,units,0,v1230996292,1.286,150.2,E,,,1
2023-06,Canada,2021A000011124,"Switchgear, switchboards, relays, and industrial control apparatus [38123]","Index, 202001=100",403,units,0,v1230996292,1.286,139.1,E,,,1
2023-07,Canada,2021A000011124,"Switchgear, switchboards, relays, and industrial control apparatus [38123]","Index, 202001=100",403,units,0,v1230996292,1.286,146.3,E,,,1
2023-08,Canada,2021A000011124,"Switchgear, switchboards, relays, and industrial control apparatus [38123]","Index, 202001=100",403,units,0,v1230996292,1.286,145.5,E,,,1
2023-09,Canada,2021A000011124,"Switchgear, switchboards, relays, and industrial control apparatus [38123]","Index, 202001=100",403,units,0,v1230996292,1.286,144.8,E,,,1
2023-10,Canada,2021A000011124,"Switchgear, switchboards, relays, and industrial control apparatus [38123]","Index, 202001=100",403,units,0,v1230996292,1.286,139.6,E,,,1
2023-11,Canada,2021A000011124,"Switchgear, switchboards, relays, and industrial control apparatus [38123]","Index, 202001=100",403,units,0,v1230996292,1.286,139.9,E,,,1
2023-12,Canada,2021A000011124,"Switchgear, switchboards, relays, and industrial control apparatus [38123]","Index, 202001=100",403,units,0,v1230996292,1.286,139.6,E,,,1
2024-01,Canada,2021A000011124,"Switchgear, switchboards, relays, and industrial control apparatus [38123]","Index, 202001=100",403,units,0,v1230996292,1.286,147.1,E,,,1
2024-02,Canada,2021A000011124,"Switchgear, switchboards, relays, and industrial control apparatus [38123]","Index, 202001=100",403,units,0,v1230996292,1.286,147.3,E,,,1
2024-03,Canada,2021A000011124,"Switchgear, switchboards, relays, and industrial control apparatus [38123]","Index, 202001=100",403,units,0,v1230996292,1.286,148.3,E,,,1
2024-04,Canada,2021A000011124,"Switchgear, switchboards, relays, and industrial control apparatus [38123]","Index, 202001=100",403,units,0,v1230996292,1.286,153.1,E,,,1
2024-05,Canada,2021A000011124,"Switchgear, switchboards, relays, and industrial control apparatus [38123]","Index, 202001=100",403,units,0,v1230996292,1.286,158.3,E,,,1
2024-06,Canada,2021A000011124,"Switchgear, switchboards, relays, and industrial control apparatus [38123]","Index, 202001=100",403,units,0,v1230996292,1.286,157.9,E,,,1
2024-07,Canada,2021A000011124,"Switchgear, switchboards, relays, and industrial control apparatus [38123]","Index, 202001=100",403,units,0,v1230996292,1.286,155.8,E,,,1
2024-08,Canada,2021A000011124,"Switchgear, switchboards, relays, and industrial control apparatus [38123]","Index, 202001=100",403,units,0,v1230996292,1.286,154.7,E,,,1
2024-09,Canada,2021A000011124,"Switchgear, switchboards, relays, and industrial control apparatus [38123]","Index, 202001=100",403,units,0,v1230996292,1.286,154.8,E,,,1
2024-10,Canada,2021A000011124,"Switchgear, switchboards, relays, and industrial control apparatus [38123]","Index, 202001=100",403,units,0,v1230996292,1.286,158.7,E,,,1
2024-11,Canada,2021A000011124,"Switchgear, switchboards, relays, and industrial control apparatus [38123]","Index, 202001=100",403,units,0,v1230996292,1.286,159.8,E,,,1
2024-12,Canada,2021A000011124,"Switchgear, switchboards, relays, and industrial control apparatus [38123]","Index, 202001=100",403,units,0,v1230996292,1.286,158.8,E,,,1
2025-01,Canada,2021A000011124,"Switchgear, switchboards, relays, and industrial control apparatus [38123]","Index, 202001=100",403,units,0,v1230996292,1.286,161.2,E,,,1
2025-02,Canada,2021A000011124,"Switchgear, switchboards, relays, and industrial control apparatus [38123]","Index, 202001=100",403,units,0,v1230996292,1.286,163.3,E,,,1
2025-03,Canada,2021A000011124,"Switchgear, switchboards, relays, and industrial control apparatus [38123]","Index, 202001=100",403,units,0,v1230996292,1.286,164.8,E,,,1
2025-04,Canada,2021A000011124,"Switchgear, switchboards, relays, and industrial control apparatus [38123]","Index, 202001=100",403,units,0,v1230996292,1.286,166.2,E,,,1
2025-05,Canada,2021A000011124,"Switchgear, switchboards, relays, and industrial control apparatus [38123]","Index, 202001=100",403,units,0,v1230996292,1.286,166.1,E,,,1
2025-06,Canada,2021A000011124,"Switchgear, switchboards, relays, and industrial control apparatus [38123]","Index, 202001=100",403,units,0,v1230996292,1.286,162.5,E,,,1
2025-07,Canada,2021A000011124,"Switchgear, switchboards, relays, and industrial control apparatus [38123]","Index, 202001=100",403,units,0,v1230996292,1.286,167.1,E,,,1
2025-08,Canada,2021A000011124,"Switchgear, switchboards, relays, and industrial control apparatus [38123]","Index, 202001=100",403,units,0,v1230996292,1.286,160.7,E,,,1
2025-09,Canada,2021A000011124,"Switchgear, switchboards, relays, and industrial control apparatus [38123]","Index, 202001=100",403,units,0,v1230996292,1.286,161.7,E,,,1
2025-10,Canada,2021A000011124,"Switchgear, switchboards, relays, and industrial control apparatus [38123]","Index, 202001=100",403,units,0,v1230996292,1.286,166,E,,,1
2025-11,Canada,2021A000011124,"Switchgear, switchboards, relays, and industrial control apparatus [38123]","Index, 202001=100",403,units,0,v1230996292,1.286,167.3,E,,,1
2025-12,Canada,2021A000011124,"Switchgear, switchboards, relays, and industrial control apparatus [38123]","Index, 202001=100",403,units,0,v1230996292,1.286,169,E,,,1
2016-01,Canada,2021A000011124,Wiring devices [38124],"Index, 202001=100",403,units,0,v1230996293,1.287,91.6,,,,1
2016-02,Canada,2021A000011124,Wiring devices [38124],"Index, 202001=100",403,units,0,v1230996293,1.287,93.5,,,,1
2016-03,Canada,2021A000011124,Wiring devices [38124],"Index, 202001=100",403,units,0,v1230996293,1.287,95.4,,,,1
2016-04,Canada,2021A000011124,Wiring devices [38124],"Index, 202001=100",403,units,0,v1230996293,1.287,95,,,,1
2016-05,Canada,2021A000011124,Wiring devices [38124],"Index, 202001=100",403,units,0,v1230996293,1.287,95.1,,,,1
2016-06,Canada,2021A000011124,Wiring devices [38124],"Index, 202001=100",403,units,0,v1230996293,1.287,95.1,,,,1
2016-07,Canada,2021A000011124,Wiring devices [38124],"Index, 202001=100",403,units,0,v1230996293,1.287,95.2,,,,1
2016-08,Canada,2021A000011124,Wiring devices [38124],"Index, 202001=100",403,units,0,v1230996293,1.287,95.2,,,,1
2016-09,Canada,2021A000011124,Wiring devices [38124],"Index, 202001=100",403,units,0,v1230996293,1.287,95.3,,,,1
2016-10,Canada,2021A000011124,Wiring devices [38124],"Index, 202001=100",403,units,0,v1230996293,1.287,95.4,,,,1
2016-11,Canada,2021A000011124,Wiring devices [38124],"Index, 202001=100",403,units,0,v1230996293,1.287,95.6,,,,1
2016-12,Canada,2021A000011124,Wiring devices [38124],"Index, 202001=100",403,units,0,v1230996293,1.287,95.5,,,,1
2017-01,Canada,2021A000011124,Wiring devices [38124],"Index, 202001=100",403,units,0,v1230996293,1.287,96.2,,,,1
2017-02,Canada,2021A000011124,Wiring devices [38124],"Index, 202001=100",403,units,0,v1230996293,1.287,96.1,,,,1
2017-03,Canada,2021A000011124,Wiring devices [38124],"Index, 202001=100",403,units,0,v1230996293,1.287,96.6,,,,1
2017-04,Canada,2021A000011124,Wiring devices [38124],"Index, 202001=100",403,units,0,v1230996293,1.287,96.7,,,,1
2017-05,Canada,2021A000011124,Wiring devices [38124],"Index, 202001=100",403,units,0,v1230996293,1.287,96.8,,,,1
2017-06,Canada,2021A000011124,Wiring devices [38124],"Index, 202001=100",403,units,0,v1230996293,1.287,96.5,,,,1
2017-07,Canada,2021A000011124,Wiring devices [38124],"Index, 202001=100",403,units,0,v1230996293,1.287,96,,,,1
2017-08,Canada,2021A000011124,Wiring devices [38124],"Index, 202001=100",403,units,0,v1230996293,1.287,95.9,,,,1
2017-09,Canada,2021A000011124,Wiring devices [38124],"Index, 202001=100",403,units,0,v1230996293,1.287,95.6,,,,1
2017-10,Canada,2021A000011124,Wiring devices [38124],"Index, 202001=100",403,units,0,v1230996293,1.287,95.9,,,,1
